"Step","decent-capybara-1 - train_accuracy","decent-capybara-1 - train_accuracy__MIN","decent-capybara-1 - train_accuracy__MAX","decent-capybara-1 - val_accuracy","decent-capybara-1 - val_accuracy__MIN","decent-capybara-1 - val_accuracy__MAX"
"1283","0.9827027027027023","0.9827027027027023","0.9827027027027023","1","1","1"
"1285","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1287","0.9743243243243243","0.9743243243243243","0.9743243243243243","1","1","1"
"1289","0.9767567567567566","0.9767567567567566","0.9767567567567566","1","1","1"
"1291","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1293","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1295","0.9794594594594593","0.9794594594594593","0.9794594594594593","1","1","1"
"1297","0.98","0.98","0.98","1","1","1"
"1299","0.9791891891891893","0.9791891891891893","0.9791891891891893","1","1","1"
"1301","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1303","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1305","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1307","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"1309","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"1311","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1313","0.9818918918918919","0.9818918918918919","0.9818918918918919","1","1","1"
"1315","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1317","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1319","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1321","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"1323","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1325","0.9686486486486483","0.9686486486486483","0.9686486486486483","1","1","1"
"1327","0.9829729729729729","0.9829729729729729","0.9829729729729729","1","1","1"
"1329","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"1331","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1333","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"1335","0.9829729729729729","0.9829729729729729","0.9829729729729729","1","1","1"
"1337","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"1339","0.9864864864864863","0.9864864864864863","0.9864864864864863","1","1","1"
"1341","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1343","0.9786486486486483","0.9786486486486483","0.9786486486486483","1","1","1"
"1345","0.978378378378378","0.978378378378378","0.978378378378378","1","1","1"
"1347","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1349","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1351","0.9778378378378376","0.9778378378378376","0.9778378378378376","1","1","1"
"1353","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1355","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1357","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1359","0.9797297297297294","0.9797297297297294","0.9797297297297294","1","1","1"
"1361","0.9829729729729725","0.9829729729729725","0.9829729729729725","1","1","1"
"1363","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"1365","0.979189189189189","0.979189189189189","0.979189189189189","1","1","1"
"1367","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"1369","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1371","0.9797297297297294","0.9797297297297294","0.9797297297297294","1","1","1"
"1373","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1375","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1377","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1379","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1381","0.9789189189189187","0.9789189189189187","0.9789189189189187","1","1","1"
"1383","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1385","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1387","0.9762162162162161","0.9762162162162161","0.9762162162162161","1","1","1"
"1389","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1391","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1393","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1395","0.9797297297297297","0.9797297297297297","0.9797297297297297","1","1","1"
"1397","0.9799999999999995","0.9799999999999995","0.9799999999999995","1","1","1"
"1399","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"1401","0.9851351351351352","0.9851351351351352","0.9851351351351352","1","1","1"
"1403","0.9708108108108109","0.9708108108108109","0.9708108108108109","1","1","1"
"1405","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1407","0.9805405405405405","0.9805405405405405","0.9805405405405405","1","1","1"
"1409","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1411","0.978108108108108","0.978108108108108","0.978108108108108","1","1","1"
"1413","0.9805405405405402","0.9805405405405402","0.9805405405405402","1","1","1"
"1415","0.975135135135135","0.975135135135135","0.975135135135135","1","1","1"
"1417","0.9789189189189187","0.9789189189189187","0.9789189189189187","1","1","1"
"1419","0.9740540540540539","0.9740540540540539","0.9740540540540539","1","1","1"
"1421","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1423","0.9794594594594593","0.9794594594594593","0.9794594594594593","1","1","1"
"1425","0.9772972972972972","0.9772972972972972","0.9772972972972972","1","1","1"
"1427","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1429","0.9781081081081082","0.9781081081081082","0.9781081081081082","1","1","1"
"1431","0.9762162162162163","0.9762162162162163","0.9762162162162163","1","1","1"
"1433","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1435","0.9864864864864861","0.9864864864864861","0.9864864864864861","1","1","1"
"1437","0.9832432432432433","0.9832432432432433","0.9832432432432433","1","1","1"
"1439","0.9813513513513512","0.9813513513513512","0.9813513513513512","1","1","1"
"1441","0.9870270270270269","0.9870270270270269","0.9870270270270269","1","1","1"
"1443","0.9802702702702704","0.9802702702702704","0.9802702702702704","1","1","1"
"1445","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1447","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1449","0.9789189189189191","0.9789189189189191","0.9789189189189191","1","1","1"
"1451","0.9818918918918916","0.9818918918918916","0.9818918918918916","1","1","1"
"1453","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1455","0.9789189189189185","0.9789189189189185","0.9789189189189185","1","1","1"
"1457","0.9813513513513512","0.9813513513513512","0.9813513513513512","1","1","1"
"1459","0.9813513513513512","0.9813513513513512","0.9813513513513512","1","1","1"
"1461","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"1463","0.9813513513513514","0.9813513513513514","0.9813513513513514","1","1","1"
"1465","0.9770270270270272","0.9770270270270272","0.9770270270270272","1","1","1"
"1467","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1469","0.9789189189189189","0.9789189189189189","0.9789189189189189","1","1","1"
"1471","0.9821621621621619","0.9821621621621619","0.9821621621621619","1","1","1"
"1473","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1475","0.9808108108108106","0.9808108108108106","0.9808108108108106","1","1","1"
"1477","0.9799999999999998","0.9799999999999998","0.9799999999999998","1","1","1"
"1479","0.9818918918918919","0.9818918918918919","0.9818918918918919","1","1","1"
"1481","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1483","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1485","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1487","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1489","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1491","0.9859459459459459","0.9859459459459459","0.9859459459459459","1","1","1"
"1493","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1495","0.9818918918918914","0.9818918918918914","0.9818918918918914","1","1","1"
"1497","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"1499","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"1501","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1503","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1505","0.9810810810810812","0.9810810810810812","0.9810810810810812","1","1","1"
"1507","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1509","0.9816216216216216","0.9816216216216216","0.9816216216216216","1","1","1"
"1511","0.9837837837837834","0.9837837837837834","0.9837837837837834","1","1","1"
"1513","0.9767567567567566","0.9767567567567566","0.9767567567567566","1","1","1"
"1515","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1517","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"1519","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"1521","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1523","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1525","0.9835135135135136","0.9835135135135136","0.9835135135135136","1","1","1"
"1527","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1529","0.9824324324324321","0.9824324324324321","0.9824324324324321","1","1","1"
"1531","0.9837837837837834","0.9837837837837834","0.9837837837837834","1","1","1"
"1533","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"1535","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1537","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"1539","0.9854054054054052","0.9854054054054052","0.9854054054054052","1","1","1"
"1541","0.980810810810811","0.980810810810811","0.980810810810811","1","1","1"
"1543","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"1545","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1547","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1549","0.9837837837837834","0.9837837837837834","0.9837837837837834","1","1","1"
"1551","0.9843243243243244","0.9843243243243244","0.9843243243243244","1","1","1"
"1553","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"1555","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1557","0.9797297297297297","0.9797297297297297","0.9797297297297297","1","1","1"
"1559","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1561","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1563","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"1565","0.9848648648648645","0.9848648648648645","0.9848648648648645","1","1","1"
"1567","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"1569","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1571","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1573","0.978108108108108","0.978108108108108","0.978108108108108","1","1","1"
"1575","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"1577","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1579","0.9824324324324321","0.9824324324324321","0.9824324324324321","1","1","1"
"1581","0.9762162162162159","0.9762162162162159","0.9762162162162159","1","1","1"
"1583","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1585","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1587","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1589","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1591","0.9821621621621622","0.9821621621621622","0.9821621621621622","1","1","1"
"1593","0.9845945945945946","0.9845945945945946","0.9845945945945946","1","1","1"
"1595","0.9770270270270266","0.9770270270270266","0.9770270270270266","1","1","1"
"1597","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"1599","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1601","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"1603","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1605","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"1607","0.9821621621621619","0.9821621621621619","0.9821621621621619","1","1","1"
"1609","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1611","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1613","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1615","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1617","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1619","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1621","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1623","0.98","0.98","0.98","1","1","1"
"1625","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1627","0.9818918918918919","0.9818918918918919","0.9818918918918919","1","1","1"
"1629","0.9818918918918916","0.9818918918918916","0.9818918918918916","1","1","1"
"1631","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1633","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1635","0.9832432432432433","0.9832432432432433","0.9832432432432433","1","1","1"
"1637","0.988108108108108","0.988108108108108","0.988108108108108","1","1","1"
"1639","0.985405405405405","0.985405405405405","0.985405405405405","1","1","1"
"1641","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"1643","0.9821621621621622","0.9821621621621622","0.9821621621621622","1","1","1"
"1645","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1647","0.9845945945945942","0.9845945945945942","0.9845945945945942","1","1","1"
"1649","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1651","0.9845945945945946","0.9845945945945946","0.9845945945945946","1","1","1"
"1653","0.9824324324324325","0.9824324324324325","0.9824324324324325","1","1","1"
"1655","0.9840540540540538","0.9840540540540538","0.9840540540540538","1","1","1"
"1657","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1659","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1661","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1663","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1665","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1667","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1669","0.9886486486486487","0.9886486486486487","0.9886486486486487","1","1","1"
"1671","0.9870270270270265","0.9870270270270265","0.9870270270270265","1","1","1"
"1673","0.9799999999999995","0.9799999999999995","0.9799999999999995","1","1","1"
"1675","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1677","0.9832432432432431","0.9832432432432431","0.9832432432432431","1","1","1"
"1679","0.9878378378378375","0.9878378378378375","0.9878378378378375","1","1","1"
"1681","0.9818918918918919","0.9818918918918919","0.9818918918918919","1","1","1"
"1683","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"1685","0.9881081081081078","0.9881081081081078","0.9881081081081078","1","1","1"
"1687","0.9864864864864863","0.9864864864864863","0.9864864864864863","1","1","1"
"1689","0.9854054054054052","0.9854054054054052","0.9854054054054052","1","1","1"
"1691","0.9856756756756753","0.9856756756756753","0.9856756756756753","1","1","1"
"1693","0.984324324324324","0.984324324324324","0.984324324324324","1","1","1"
"1695","0.9775675675675675","0.9775675675675675","0.9775675675675675","1","1","1"
"1697","0.9821621621621617","0.9821621621621617","0.9821621621621617","1","1","1"
"1699","0.9821621621621622","0.9821621621621622","0.9821621621621622","1","1","1"
"1701","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1703","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1705","0.987297297297297","0.987297297297297","0.987297297297297","1","1","1"
"1707","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1709","0.9902702702702701","0.9902702702702701","0.9902702702702701","1","1","1"
"1711","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"1713","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1715","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1717","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"1719","0.9829729729729729","0.9829729729729729","0.9829729729729729","1","1","1"
"1721","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1723","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1725","0.9810810810810808","0.9810810810810808","0.9810810810810808","1","1","1"
"1727","0.9808108108108106","0.9808108108108106","0.9808108108108106","1","1","1"
"1729","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1731","0.987297297297297","0.987297297297297","0.987297297297297","1","1","1"
"1733","0.9827027027027021","0.9827027027027021","0.9827027027027021","1","1","1"
"1735","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"1737","0.9805405405405402","0.9805405405405402","0.9805405405405402","1","1","1"
"1739","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1741","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1743","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"1745","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1747","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1749","0.9813513513513514","0.9813513513513514","0.9813513513513514","1","1","1"
"1751","0.9832432432432431","0.9832432432432431","0.9832432432432431","1","1","1"
"1753","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1755","0.9778378378378376","0.9778378378378376","0.9778378378378376","1","1","1"
"1757","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1759","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"1761","0.980810810810811","0.980810810810811","0.980810810810811","1","1","1"
"1763","0.9883783783783782","0.9883783783783782","0.9883783783783782","1","1","1"
"1765","0.9864864864864861","0.9864864864864861","0.9864864864864861","1","1","1"
"1767","0.9794594594594596","0.9794594594594596","0.9794594594594596","1","1","1"
"1769","0.9832432432432431","0.9832432432432431","0.9832432432432431","1","1","1"
"1771","0.9899999999999999","0.9899999999999999","0.9899999999999999","1","1","1"
"1773","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1775","0.9810810810810806","0.9810810810810806","0.9810810810810806","1","1","1"
"1777","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1779","0.9859459459459459","0.9859459459459459","0.9859459459459459","1","1","1"
"1781","0.9864864864864863","0.9864864864864863","0.9864864864864863","1","1","1"
"1783","0.986486486486486","0.986486486486486","0.986486486486486","1","1","1"
"1785","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1787","0.9878378378378375","0.9878378378378375","0.9878378378378375","1","1","1"
"1789","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1791","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1793","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1795","0.9808108108108106","0.9808108108108106","0.9808108108108106","1","1","1"
"1797","0.9802702702702699","0.9802702702702699","0.9802702702702699","1","1","1"
"1799","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1801","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1803","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1805","0.9832432432432433","0.9832432432432433","0.9832432432432433","1","1","1"
"1807","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1809","0.9821621621621619","0.9821621621621619","0.9821621621621619","1","1","1"
"1811","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1813","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1815","0.9789189189189185","0.9789189189189185","0.9789189189189185","1","1","1"
"1817","0.9802702702702704","0.9802702702702704","0.9802702702702704","1","1","1"
"1819","0.9854054054054052","0.9854054054054052","0.9854054054054052","1","1","1"
"1821","0.9821621621621622","0.9821621621621622","0.9821621621621622","1","1","1"
"1823","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1825","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1827","0.9832432432432427","0.9832432432432427","0.9832432432432427","1","1","1"
"1829","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"1831","0.9800000000000003","0.9800000000000003","0.9800000000000003","1","1","1"
"1833","0.9799999999999998","0.9799999999999998","0.9799999999999998","1","1","1"
"1835","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1837","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"1839","0.9872972972972968","0.9872972972972968","0.9872972972972968","1","1","1"
"1841","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1843","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1845","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"1847","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"1849","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1851","0.9818918918918921","0.9818918918918921","0.9818918918918921","1","1","1"
"1853","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1855","0.9835135135135131","0.9835135135135131","0.9835135135135131","1","1","1"
"1857","0.9864864864864861","0.9864864864864861","0.9864864864864861","1","1","1"
"1859","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"1861","0.9816216216216213","0.9816216216216213","0.9816216216216213","1","1","1"
"1863","0.9835135135135131","0.9835135135135131","0.9835135135135131","1","1","1"
"1865","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1867","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"1869","0.9845945945945946","0.9845945945945946","0.9845945945945946","1","1","1"
"1871","0.9864864864864865","0.9864864864864865","0.9864864864864865","1","1","1"
"1873","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1875","0.9854054054054052","0.9854054054054052","0.9854054054054052","1","1","1"
"1877","0.987297297297297","0.987297297297297","0.987297297297297","1","1","1"
"1879","0.9816216216216216","0.9816216216216216","0.9816216216216216","1","1","1"
"1881","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"1883","0.9835135135135131","0.9835135135135131","0.9835135135135131","1","1","1"
"1885","0.9840540540540541","0.9840540540540541","0.9840540540540541","1","1","1"
"1887","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1889","0.9835135135135136","0.9835135135135136","0.9835135135135136","1","1","1"
"1891","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1893","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1895","0.987297297297297","0.987297297297297","0.987297297297297","1","1","1"
"1897","0.9813513513513514","0.9813513513513514","0.9813513513513514","1","1","1"
"1899","0.9870270270270269","0.9870270270270269","0.9870270270270269","1","1","1"
"1901","0.9870270270270265","0.9870270270270265","0.9870270270270265","1","1","1"
"1903","0.9818918918918916","0.9818918918918916","0.9818918918918916","1","1","1"
"1905","0.9808108108108106","0.9808108108108106","0.9808108108108106","1","1","1"
"1907","0.9878378378378375","0.9878378378378375","0.9878378378378375","1","1","1"
"1909","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1911","0.9854054054054057","0.9854054054054057","0.9854054054054057","1","1","1"
"1913","0.9810810810810808","0.9810810810810808","0.9810810810810808","1","1","1"
"1915","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"1917","0.9818918918918916","0.9818918918918916","0.9818918918918916","1","1","1"
"1919","0.981621621621621","0.981621621621621","0.981621621621621","1","1","1"
"1921","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"1923","0.9824324324324321","0.9824324324324321","0.9824324324324321","1","1","1"
"1925","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1927","0.9862162162162159","0.9862162162162159","0.9862162162162159","1","1","1"
"1929","0.9883783783783782","0.9883783783783782","0.9883783783783782","1","1","1"
"1931","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1933","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1935","0.9845945945945946","0.9845945945945946","0.9845945945945946","1","1","1"
"1937","0.9832432432432431","0.9832432432432431","0.9832432432432431","1","1","1"
"1939","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1941","0.9829729729729733","0.9829729729729733","0.9829729729729733","1","1","1"
"1943","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"1945","0.9864864864864863","0.9864864864864863","0.9864864864864863","1","1","1"
"1947","0.9878378378378375","0.9878378378378375","0.9878378378378375","1","1","1"
"1949","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1951","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1953","0.9859459459459456","0.9859459459459456","0.9859459459459456","1","1","1"
"1955","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1957","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"1959","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1961","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"1963","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"1965","0.9859459459459456","0.9859459459459456","0.9859459459459456","1","1","1"
"1967","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1969","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"1971","0.9840540540540538","0.9840540540540538","0.9840540540540538","1","1","1"
"1973","0.9859459459459456","0.9859459459459456","0.9859459459459456","1","1","1"
"1975","0.9813513513513514","0.9813513513513514","0.9813513513513514","1","1","1"
"1977","0.9889189189189188","0.9889189189189188","0.9889189189189188","1","1","1"
"1979","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"1981","0.9827027027027023","0.9827027027027023","0.9827027027027023","1","1","1"
"1983","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"1985","0.9772972972972974","0.9772972972972974","0.9772972972972974","1","1","1"
"1987","0.984324324324324","0.984324324324324","0.984324324324324","1","1","1"
"1989","0.9913513513513513","0.9913513513513513","0.9913513513513513","1","1","1"
"1991","0.9832432432432431","0.9832432432432431","0.9832432432432431","1","1","1"
"1993","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1995","0.9854054054054052","0.9854054054054052","0.9854054054054052","1","1","1"
"1997","0.9837837837837835","0.9837837837837835","0.9837837837837835","1","1","1"
"1999","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"